numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07190;20240701000000;101640;30;3;210;0.900000;287.350000;286.750000;96;14950;0;mq;mq;90;7;3180;mq;mq;mq;99850;mq;mq;750;mq;mq;mq;mq;287.950000;mq;mq;1.600000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;6.500000;13.100000;mq;mq;mq;mq;5;mq;3180;7;mq;4560;mq;mq;mq;mq;mq;mq;
07222;20240701000000;101850;120;3;360;2.500000;289.450000;287.850000;90;30670;0;mq;mq;100;8;250;mq;mq;mq;101540;mq;mq;550;mq;mq;mq;mq;288.450000;mq;mq;6.500000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;270;8;mq;390;mq;mq;mq;mq;mq;mq;
07240;20240701000000;101690;110;2;310;3.500000;291.450000;287.750000;79;60000;0;mq;mq;75;6;2250;mq;mq;mq;100370;mq;mq;570;mq;mq;mq;mq;293.750000;mq;mq;5.800000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;3;mq;2100;6;mq;2760;mq;mq;mq;mq;mq;mq;
07255;20240701000000;101660;50;2;230;1.400000;290.150000;287.050000;82;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99710;mq;mq;730;mq;mq;mq;mq;292.350000;mq;mq;1.900000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;10.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240701000000;101720;40;2;320;1.300000;286.550000;286.050000;97;17230;0;mq;mq;100;8;3720;mq;mq;mq;99110;mq;mq;860;mq;mq;mq;mq;286.150000;mq;mq;1.800000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;6.600000;mq;mq;mq;mq;3;mq;3720;8;mq;4380;mq;mq;mq;mq;mq;mq;
07299;20240701000000;101640;-30;8;230;1.100000;290.050000;287.650000;86;38090;0;mq;mq;100;8;1250;mq;mq;mq;98460;mq;mq;700;mq;mq;mq;mq;293.050000;mq;mq;2.000000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;8;mq;1170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20240701000000;101910;80;1;300;5.900000;291.050000;289.250000;89;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101640;mq;mq;530;mq;mq;mq;mq;mq;mq;mq;8.000000;8.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240701000000;101810;100;1;250;2.000000;287.750000;286.250000;91;28110;0;mq;mq;mq;0;mq;mq;mq;mq;100380;mq;mq;580;mq;mq;mq;mq;291.250000;mq;mq;3.300000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240701000000;101860;90;1;290;2.800000;287.350000;283.950000;80;33750;0;mq;mq;mq;2;1750;mq;mq;mq;97140;mq;mq;630;mq;mq;mq;mq;288.850000;mq;mq;4.100000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.000000;mq;mq;mq;mq;2;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20240701000000;101790;20;0;210;0.700000;285.750000;284.850000;94;4750;10;mq;mq;mq;0;mq;mq;mq;mq;97880;mq;mq;650;mq;mq;mq;mq;286.850000;mq;mq;1.100000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20240701000000;mq;30;2;330;0.700000;287.350000;285.350000;88;20000;0;mq;mq;100;8;800;mq;mq;mq;92290;92500;814;460;mq;mq;mq;mq;290.250000;mq;mq;1.300000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.400000;0.600000;0.600000;0.600000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20240701000000;101680;30;2;290;2.600000;292.050000;287.950000;77;40000;3;2;2;100;8;1250;35;mq;mq;98890;mq;mq;580;mq;mq;mq;mq;mq;mq;mq;4.100000;6.700000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;6;1030;7;6;1200;mq;mq;mq;mq;mq;mq;
07510;20240701000000;101960;90;1;240;2.000000;288.350000;286.550000;89;12860;0;mq;mq;mq;1;2880;mq;mq;mq;101390;mq;mq;460;mq;mq;mq;mq;286.750000;mq;mq;2.400000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240701000000;101870;50;0;240;1.300000;287.850000;287.050000;95;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98790;mq;mq;370;mq;mq;mq;mq;291.650000;mq;mq;3.000000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240701000000;101730;30;0;260;0.700000;287.250000;284.550000;84;19120;0;mq;mq;mq;mq;mq;mq;mq;mq;93570;mq;mq;250;mq;mq;mq;mq;286.050000;mq;mq;1.300000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240701000000;101520;30;0;10;4.300000;292.950000;289.550000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100660;mq;mq;280;mq;mq;mq;mq;295.450000;mq;mq;6.900000;8.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240701000000;mq;70;1;60;0.600000;290.450000;287.550000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91600;92500;790;140;mq;288.150000;mq;299.750000;mq;mq;mq;1.400000;3.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240701000000;101980;90;1;270;2.100000;288.150000;286.550000;90;39160;0;mq;mq;100;3;1250;mq;mq;mq;101270;mq;mq;360;mq;mq;mq;mq;291.750000;mq;mq;2.600000;3.000000;-10;mq;0.010000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.800000;mq;mq;mq;mq;3;mq;1320;5;mq;1860;8;mq;7320;mq;mq;mq;
07621;20240701000000;101950;90;3;300;3.900000;289.250000;288.450000;95;2870;50;mq;mq;100;8;150;mq;mq;mq;97710;mq;mq;290;mq;mq;mq;mq;290.550000;mq;mq;5.800000;5.800000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;1.800000;mq;mq;mq;mq;7;mq;180;7;mq;300;8;mq;450;mq;mq;mq;
07627;20240701000000;101870;50;1;140;1.400000;290.150000;288.850000;92;20000;0;mq;mq;100;8;800;mq;mq;mq;97070;mq;mq;230;mq;287.350000;mq;294.250000;290.450000;mq;mq;2.500000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;620;mq;8;mq;mq;8;mq;mq;8;mq;
07630;20240701000000;101850;70;2;270;2.900000;292.850000;288.450000;76;16710;0;mq;mq;100;8;1250;mq;mq;mq;100100;mq;mq;230;mq;mq;mq;mq;292.850000;mq;mq;4.200000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;1320;8;mq;1500;mq;mq;mq;mq;mq;mq;
07643;20240701000000;101430;80;0;350;2.500000;294.250000;289.050000;72;60000;0;mq;mq;mq;5;2880;mq;mq;mq;101340;mq;mq;80;mq;mq;mq;mq;294.250000;mq;mq;3.100000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2880;5;mq;7320;mq;mq;mq;mq;mq;mq;
07650;20240701000000;101360;-10;7;20;1.700000;294.250000;289.450000;74;44980;0;mq;mq;mq;1;4260;mq;mq;mq;100990;mq;mq;70;mq;mq;mq;mq;292.750000;mq;mq;3.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240701000000;mq;mq;mq;280;5.800000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;10.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240701000000;101230;60;1;80;7.100000;295.350000;292.750000;85;30000;1;0;0;10;1;450;35;20;10;100930;mq;mq;-30;mq;mq;mq;mq;294.850000;mq;mq;9.300000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20240701000000;101560;50;1;280;3.600000;295.250000;286.850000;59;60000;0;mq;mq;90;7;2250;mq;mq;mq;101050;mq;mq;140;mq;mq;mq;mq;293.550000;mq;mq;7.200000;11.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2280;7;mq;4560;7;mq;5220;mq;8;mq;
07761;20240701000000;101450;40;0;50;3.100000;292.750000;291.250000;91;21080;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;4.100000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20240701000000;101400;0;4;150;0.900000;295.150000;293.750000;92;11080;0;mq;mq;90;7;450;mq;mq;mq;101260;mq;mq;110;mq;mq;mq;mq;298.050000;mq;mq;1.200000;2.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;2;mq;420;7;mq;600;mq;mq;mq;mq;mq;mq;
61968;20240701000000;101550;120;8;mq;mq;mq;mq;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101500;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240701000000;101840;90;8;180;4.700000;297.850000;293.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101720;mq;mq;100;mq;295.750000;mq;302.550000;mq;mq;mq;mq;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240701000000;102010;70;8;200;2.600000;292.750000;289.750000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101940;mq;mq;180;mq;290.450000;mq;300.050000;mq;mq;mq;mq;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240701000000;101720;150;6;150;7.300000;297.350000;293.850000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101630;mq;mq;20;mq;296.550000;mq;300.650000;mq;mq;mq;mq;10.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240701000000;102030;-120;6;190;3.500000;291.050000;285.950000;72;60000;0;mq;mq;mq;4;2250;mq;mq;mq;101880;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;4.500000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2040;4;mq;2520;mq;mq;mq;mq;mq;mq;
61996;20240701000000;102600;170;8;310;12.400000;285.750000;280.650000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102250;mq;mq;1010;mq;280.550000;mq;286.450000;mq;mq;mq;mq;17.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240701000000;100750;380;3;210;16.400000;274.450000;269.150000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98940;mq;mq;290;mq;272.750000;mq;282.750000;mq;mq;mq;mq;26.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;7.600000;60.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240701000000;97490;-620;8;310;6.200000;279.050000;277.650000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97130;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;22.100000;-10;mq;mq;mq;mq;2.000000;mq;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240701000000;101620;-140;7;190;5.500000;299.050000;292.250000;66;20000;0;mq;mq;100;8;2520;mq;mq;mq;101540;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;7.400000;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20240701000000;101190;-270;6;200;11.800000;286.050000;286.050000;100;3130;10;mq;mq;100;8;150;mq;mq;mq;101110;mq;mq;-1630;mq;mq;mq;mq;287.050000;mq;mq;15.800000;15.800000;-10;mq;mq;mq;mq;0.200000;1.400000;2.400000;2.400000;2.400000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20240701000000;101450;100;3;60;12.300000;302.450000;298.250000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-160;mq;301.250000;mq;305.650000;mq;mq;mq;mq;16.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240701000000;101590;120;3;60;8.800000;302.250000;297.350000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-100;mq;301.050000;mq;306.850000;mq;mq;mq;15.600000;16.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240701000000;101490;110;3;80;4.100000;301.950000;297.050000;75;35190;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240701000000;101400;110;1;80;8.900000;301.950000;298.150000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100960;mq;mq;-220;mq;299.150000;mq;304.450000;mq;mq;mq;10.900000;14.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.800000;0.800000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240701000000;101340;110;1;90;7.400000;301.650000;296.750000;75;37540;0;mq;mq;mq;1;800;mq;mq;mq;101250;mq;mq;-240;305.250000;mq;305.250000;mq;mq;mq;mq;11.300000;12.000000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.200000;0.400000;7.900000;mq;mq;mq;mq;1;mq;870;4;mq;2160;mq;mq;mq;mq;mq;mq;
81401;20240701000000;101250;340;1;350;0.500000;298.850000;297.250000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;-20;mq;296.450000;mq;307.250000;mq;mq;mq;1.800000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;43.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240701000000;101310;270;2;80;2.600000;300.850000;298.250000;86;31840;0;mq;mq;mq;1;800;mq;mq;mq;101220;mq;mq;10;306.750000;mq;306.750000;mq;302.350000;mq;mq;3.600000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20240701000000;101290;290;1;240;0.600000;298.850000;297.950000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;10;mq;296.150000;mq;308.050000;mq;mq;mq;1.000000;1.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240701000000;101300;300;3;350;0.900000;299.250000;296.750000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100090;mq;mq;-10;mq;297.450000;mq;306.750000;mq;mq;mq;2.100000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;3.800000;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240701000000;99070;280;3;100;6.700000;257.950000;254.550000;73;20000;2;1;1;10;1;1250;35;27;10;98510;mq;mq;mq;254.550000;mq;260.250000;mq;mq;mq;mq;mq;26.200000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240701030000;101650;40;1;0;0.000000;286.750000;285.850000;94;10490;0;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;640;mq;mq;mq;mq;288.850000;mq;mq;0.700000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240701030000;101590;10;2;290;2.100000;286.550000;285.950000;96;7510;0;mq;mq;100;1;150;mq;mq;mq;101030;mq;mq;690;mq;mq;mq;mq;289.650000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;120;8;mq;1920;mq;mq;mq;mq;mq;mq;
07020;20240701030000;101790;0;4;330;6.800000;288.150000;284.950000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101680;mq;mq;570;mq;mq;mq;mq;mq;mq;mq;9.100000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240701030000;101750;-20;8;270;3.500000;286.050000;285.150000;94;12600;0;mq;mq;90;7;1250;mq;mq;mq;100940;mq;mq;550;mq;mq;mq;mq;289.350000;mq;mq;4.700000;5.400000;-10;0;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240701030000;101680;0;0;280;2.200000;285.850000;285.650000;99;5090;0;mq;mq;90;7;150;mq;mq;mq;99800;mq;mq;570;mq;mq;mq;mq;289.550000;mq;mq;3.300000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240701030000;101530;0;5;320;1.700000;287.750000;287.450000;98;9970;0;mq;mq;90;7;450;mq;mq;mq;100400;mq;mq;760;mq;mq;mq;mq;287.850000;mq;mq;2.700000;2.700000;-10;0;mq;mq;mq;0.000000;0.300000;3.700000;3.700000;4.100000;mq;mq;mq;mq;3;mq;450;7;mq;660;mq;mq;mq;mq;mq;mq;
07110;20240701030000;102050;-30;7;320;2.500000;286.450000;282.850000;79;60000;0;mq;mq;100;8;800;mq;mq;mq;100870;mq;mq;600;mq;mq;mq;mq;279.650000;mq;mq;4.200000;4.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20240701030000;101960;-30;7;290;3.800000;287.650000;282.850000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;570;mq;mq;mq;mq;mq;mq;mq;6.800000;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
