numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20240501000000;101000;-120;6;180;1.600000;286.950000;284.950000;88;18700;0;2;2;100;8;1750;mq;mq;mq;99930;mq;mq;-780;mq;mq;mq;mq;mq;mq;mq;2.700000;3.900000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.400000;0.400000;0.600000;mq;mq;mq;mq;1;mq;1740;4;mq;2460;5;mq;4140;mq;mq;mq;
07168;20240501000000;101120;-120;6;190;2.400000;286.550000;285.750000;95;15660;60;mq;mq;100;1;1250;mq;mq;mq;99720;mq;mq;-780;mq;mq;mq;mq;286.850000;mq;mq;3.600000;3.600000;-10;0;0.000000;mq;mq;-0.100000;1.200000;1.600000;1.600000;3.400000;mq;mq;mq;mq;1;mq;1380;3;mq;1560;7;mq;2040;mq;9;mq;
07181;20240501000000;101060;-50;6;310;5.100000;286.850000;283.250000;79;57840;0;mq;mq;90;7;4680;mq;mq;mq;96970;mq;mq;-820;mq;mq;mq;mq;280.950000;mq;mq;7.800000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4680;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240501000000;100890;-110;7;0;0.000000;285.850000;283.750000;87;29420;0;mq;mq;mq;1;4980;mq;mq;mq;99100;mq;mq;-930;mq;mq;mq;mq;284.650000;mq;mq;0.800000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240501000000;100910;-60;7;210;3.200000;284.950000;281.650000;80;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100390;mq;mq;-600;mq;mq;mq;mq;mq;mq;mq;5.100000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.100000;7.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240501000000;100970;50;3;240;2.000000;284.450000;283.150000;92;35250;60;mq;mq;100;3;450;mq;mq;mq;100660;mq;mq;-670;mq;mq;mq;mq;286.550000;mq;mq;2.600000;2.600000;-10;mq;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;2;mq;360;3;mq;510;7;mq;1800;mq;mq;mq;
07240;20240501000000;100890;-90;7;120;0.900000;283.550000;283.250000;98;3870;10;mq;mq;mq;2;6840;mq;mq;mq;99550;mq;mq;-790;mq;mq;mq;mq;285.950000;mq;mq;1.400000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;6840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240501000000;100970;-130;6;120;2.000000;285.850000;284.950000;94;20000;51;mq;mq;mq;mq;mq;mq;mq;mq;99000;mq;mq;-790;mq;mq;mq;mq;286.950000;mq;mq;3.100000;3.800000;-10;mq;0.000000;mq;mq;-0.100000;1.000000;1.600000;2.000000;5.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240501000000;101040;-90;7;50;1.000000;286.850000;284.150000;84;17510;0;mq;mq;100;8;3480;mq;mq;mq;98450;mq;mq;-820;mq;mq;mq;mq;286.350000;mq;mq;1.600000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;3480;6;mq;4020;8;mq;5160;mq;mq;mq;
07299;20240501000000;100990;-70;8;180;1.100000;285.650000;283.750000;88;24320;0;mq;mq;mq;1;5760;mq;mq;mq;97770;mq;mq;-820;mq;mq;mq;mq;285.950000;mq;mq;2.100000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5760;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20240501000000;101000;30;0;290;6.700000;285.350000;280.850000;74;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100720;mq;mq;-670;mq;mq;mq;mq;mq;mq;mq;9.500000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240501000000;100910;-60;8;230;1.600000;283.050000;282.450000;96;16920;0;mq;mq;mq;1;450;mq;mq;mq;99470;mq;mq;-740;mq;mq;mq;mq;284.650000;mq;mq;2.300000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;1;mq;510;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240501000000;100890;-160;8;140;1.900000;284.650000;284.150000;97;5280;0;mq;mq;75;1;800;mq;mq;mq;96170;mq;mq;-760;mq;mq;mq;mq;284.750000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;4.600000;mq;mq;mq;mq;1;mq;780;6;mq;5220;mq;mq;mq;mq;mq;mq;
07460;20240501000000;101020;-100;6;140;0.500000;284.350000;283.850000;97;9150;0;mq;mq;100;8;2700;mq;mq;mq;97120;mq;mq;-720;mq;mq;mq;mq;284.750000;mq;mq;0.900000;2.200000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.600000;1.000000;1.200000;mq;mq;mq;mq;7;mq;2700;8;mq;3360;mq;8;mq;mq;mq;mq;
07471;20240501000000;mq;-130;7;250;1.500000;280.550000;279.450000;93;20000;0;mq;mq;100;8;2940;mq;mq;mq;91490;92500;742;-650;mq;mq;mq;mq;281.350000;mq;mq;2.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;1;mq;2940;3;mq;3540;8;mq;4260;mq;mq;mq;
07481;20240501000000;101030;-110;7;0;0.000000;285.050000;284.450000;96;180;41;4;4;50;2;150;36;23;10;98190;mq;mq;-820;mq;mq;mq;mq;mq;mq;mq;0.000000;1.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;2;7;100;3;3;3200;mq;mq;mq;mq;mq;mq;
07510;20240501000000;101000;30;0;300;6.200000;286.650000;283.250000;80;58850;0;mq;mq;100;8;450;mq;mq;mq;100430;mq;mq;-650;mq;mq;mq;mq;286.150000;mq;mq;9.900000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;510;8;mq;1110;mq;9;mq;mq;mq;mq;
07535;20240501000000;100930;-140;6;120;1.500000;284.550000;284.250000;98;5050;0;mq;mq;90;7;4380;mq;mq;mq;97840;mq;mq;-730;mq;mq;mq;mq;285.550000;mq;mq;2.700000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;1.400000;mq;mq;mq;mq;7;mq;4380;7;mq;5700;mq;mq;mq;mq;mq;mq;
07558;20240501000000;100910;-150;6;40;1.800000;283.650000;280.750000;82;20000;58;mq;mq;mq;mq;mq;mq;mq;mq;92710;mq;mq;-600;mq;mq;mq;mq;281.850000;mq;mq;2.800000;3.600000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240501000000;100910;-190;6;20;2.200000;286.150000;284.750000;91;19160;0;mq;mq;mq;mq;mq;mq;mq;mq;100030;mq;mq;-860;mq;mq;mq;mq;287.250000;mq;mq;3.700000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240501000000;mq;150;6;360;8.400000;286.450000;277.550000;55;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91030;92500;739;-780;mq;285.950000;mq;291.250000;mq;mq;mq;14.000000;15.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240501000000;101020;20;0;270;3.500000;285.150000;284.550000;96;17650;0;mq;mq;100;5;450;mq;mq;mq;100310;mq;mq;-650;mq;mq;mq;mq;288.250000;mq;mq;5.100000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;300;8;mq;3480;mq;mq;mq;mq;mq;mq;
07621;20240501000000;101070;90;1;260;3.900000;284.350000;282.250000;87;21630;0;mq;mq;100;8;450;mq;mq;mq;96780;mq;mq;-590;mq;mq;mq;mq;282.850000;mq;mq;6.700000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.600000;mq;mq;mq;mq;7;mq;360;8;mq;540;mq;mq;mq;mq;mq;mq;
07627;20240501000000;100860;170;7;150;5.300000;285.150000;281.050000;76;20000;0;mq;mq;90;7;2540;mq;mq;mq;96010;mq;mq;-750;mq;280.750000;mq;291.550000;283.450000;mq;mq;9.200000;9.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.400000;0.400000;3.400000;mq;mq;mq;mq;5;mq;2540;7;mq;3170;mq;mq;mq;mq;mq;mq;
07630;20240501000000;100870;-170;6;140;2.800000;286.250000;284.950000;92;20270;0;mq;mq;100;1;250;mq;mq;mq;99090;mq;mq;-780;mq;mq;mq;mq;286.450000;mq;mq;4.600000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;270;3;mq;2640;8;mq;4260;mq;mq;mq;
07643;20240501000000;100870;-170;7;310;2.100000;286.950000;285.550000;91;22990;0;mq;mq;90;7;2250;mq;mq;mq;100770;mq;mq;-750;mq;mq;mq;mq;286.750000;mq;mq;2.700000;3.000000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.200000;6.600000;mq;mq;mq;mq;7;mq;2100;7;mq;4260;mq;mq;mq;mq;mq;mq;
07650;20240501000000;100790;-180;8;40;1.600000;287.850000;285.750000;87;14120;0;mq;mq;75;6;3540;mq;mq;mq;100410;mq;mq;-850;mq;mq;mq;mq;286.950000;mq;mq;3.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;6;mq;3540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240501000000;mq;mq;mq;110;6.100000;mq;mq;mq;10000;2;2;mq;100;1;1250;31;27;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.900000;12.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;8;1100;7;3;2500;mq;mq;mq;mq;mq;mq;
07690;20240501000000;100750;-140;6;90;7.700000;292.150000;285.150000;64;20000;3;2;2;90;5;3600;30;27;12;100450;mq;mq;-950;mq;mq;mq;mq;289.250000;mq;mq;9.400000;12.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;3;3600;5;3;4500;7;0;7500;mq;mq;mq;
07747;20240501000000;100910;-170;6;70;1.400000;287.350000;286.550000;95;8810;51;mq;mq;100;7;450;mq;mq;mq;100390;mq;mq;-670;mq;mq;mq;mq;288.450000;mq;mq;1.800000;2.100000;-10;1;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;1.600000;mq;mq;mq;mq;6;mq;360;7;mq;810;8;mq;1740;mq;8;mq;
07761;20240501000000;100890;-30;6;170;1.800000;292.950000;282.550000;51;53670;0;mq;mq;100;8;1750;mq;mq;mq;100780;mq;mq;-690;mq;mq;mq;mq;290.750000;mq;mq;7.200000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1740;mq;8;mq;mq;mq;mq;mq;mq;mq;
07790;20240501000000;101000;-100;8;200;0.900000;288.250000;287.450000;95;5410;0;mq;mq;mq;5;3180;mq;mq;mq;100860;mq;mq;-830;mq;mq;mq;mq;289.350000;mq;mq;1.100000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;3180;5;mq;5100;5;mq;6240;mq;mq;mq;
61968;20240501000000;100620;140;6;90;2.300000;300.050000;298.450000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100570;mq;mq;-250;mq;298.650000;mq;304.450000;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240501000000;101060;120;6;180;6.600000;300.950000;297.150000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;-160;mq;300.750000;mq;306.150000;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240501000000;101260;110;8;200;3.200000;293.850000;291.250000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;-190;mq;293.850000;mq;302.550000;mq;mq;mq;mq;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240501000000;101030;110;5;110;9.100000;300.550000;298.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-200;mq;299.850000;mq;303.750000;mq;mq;mq;mq;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240501000000;101410;-120;6;120;4.900000;297.650000;293.150000;76;58610;0;mq;mq;100;8;1750;mq;mq;mq;101260;mq;mq;-230;mq;mq;mq;mq;mq;mq;mq;7.500000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;2;mq;1620;8;mq;7320;mq;mq;mq;mq;mq;mq;
61996;20240501000000;101520;60;3;260;6.000000;287.550000;282.950000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;690;mq;286.850000;mq;291.950000;mq;mq;mq;mq;10.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240501000000;98930;120;3;210;13.300000;275.150000;269.250000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97160;mq;mq;-1540;mq;275.050000;mq;281.250000;mq;mq;mq;mq;18.600000;-10;mq;mq;mq;mq;0.000000;0.000000;1.800000;9.400000;12.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240501000000;98660;-470;8;340;15.400000;277.450000;274.150000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98300;mq;mq;1300;mq;mq;mq;mq;mq;mq;mq;mq;28.300000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240501000000;100720;-170;6;180;7.100000;302.050000;298.250000;80;20000;0;mq;mq;90;1;800;mq;mq;mq;100640;mq;mq;-190;mq;mq;mq;mq;mq;mq;mq;9.700000;10.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;15.700000;mq;mq;mq;mq;1;mq;630;5;mq;1920;7;mq;6240;mq;mq;mq;
71805;20240501000000;100180;150;3;360;12.500000;280.750000;278.850000;88;56000;0;mq;mq;100;8;450;mq;mq;mq;100100;mq;mq;130;mq;mq;mq;mq;280.250000;mq;mq;18.100000;18.700000;-10;mq;mq;mq;mq;0.000000;-0.100000;2.800000;5.200000;7.600000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20240501000000;101380;120;2;80;6.600000;301.050000;297.050000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;20;mq;298.750000;mq;303.850000;mq;mq;mq;mq;9.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240501000000;101450;120;2;60;2.600000;299.950000;296.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;20;mq;297.750000;mq;303.550000;mq;mq;mq;6.300000;12.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240501000000;101380;130;2;130;5.100000;298.750000;295.450000;82;22500;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;0.800000;3.600000;5.600000;5.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240501000000;101360;90;3;130;6.100000;300.350000;296.550000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;0;mq;298.350000;mq;304.550000;mq;mq;mq;7.600000;8.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240501000000;101350;120;2;70;1.200000;299.150000;295.450000;80;60000;0;mq;mq;mq;1;1750;mq;mq;mq;101260;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;2.400000;2.800000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.200000;mq;mq;mq;mq;1;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20240501000000;101130;220;1;60;1.000000;299.450000;298.050000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;30;mq;297.350000;mq;307.050000;mq;mq;mq;2.800000;3.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.400000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240501000000;101180;200;1;0;0.000000;299.250000;298.550000;96;15390;0;mq;mq;mq;2;800;mq;mq;mq;101090;mq;mq;30;305.550000;mq;305.550000;mq;301.850000;mq;mq;0.800000;1.600000;-10;mq;mq;mq;mq;0.000000;0.600000;0.600000;0.600000;9.100000;mq;mq;mq;mq;2;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240501000000;97700;440;1;170;17.000000;246.450000;243.450000;74;50;39;3;3;0;mq;mq;mq;mq;mq;97120;mq;mq;mq;242.150000;mq;254.550000;mq;mq;mq;mq;32.900000;43.200000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240501030000;100920;-70;6;100;2.900000;285.950000;285.150000;95;18180;0;mq;mq;mq;mq;mq;mq;mq;mq;100060;mq;mq;-650;mq;mq;mq;mq;285.050000;mq;mq;5.200000;5.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240501030000;100980;-140;6;110;2.500000;286.350000;285.250000;93;30380;0;mq;mq;100;8;2250;mq;mq;mq;100420;mq;mq;-660;mq;mq;mq;mq;285.850000;mq;mq;4.000000;6.400000;-10;1;0.000000;mq;mq;0.000000;0.400000;0.400000;1.000000;1.000000;mq;mq;mq;mq;6;mq;2100;6;mq;2580;8;mq;5160;mq;mq;mq;
07020;20240501030000;100840;-10;5;120;2.100000;283.050000;280.650000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;-360;mq;mq;mq;mq;mq;mq;mq;2.700000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240501030000;100880;-70;5;240;2.100000;281.950000;281.450000;97;10030;0;mq;mq;100;8;1250;mq;mq;mq;100070;mq;mq;-550;mq;mq;mq;mq;283.850000;mq;mq;2.900000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240501030000;100890;-60;6;110;1.600000;284.250000;284.050000;99;1500;10;mq;mq;100;7;150;mq;mq;mq;99020;mq;mq;-640;mq;mq;mq;mq;284.150000;mq;mq;2.300000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;7;mq;150;8;mq;3240;mq;mq;mq;mq;mq;mq;
07072;20240501030000;100960;-180;8;130;1.900000;285.850000;285.250000;96;17190;0;mq;mq;100;8;2250;mq;mq;mq;99830;mq;mq;-780;mq;mq;mq;mq;285.350000;mq;mq;2.900000;7.100000;-10;1;mq;mq;mq;0.000000;-0.100000;1.200000;2.200000;2.400000;mq;mq;mq;mq;6;mq;2400;8;mq;3300;mq;mq;mq;mq;mq;mq;
07110;20240501030000;100760;-50;6;140;2.700000;279.350000;278.650000;95;39690;0;mq;mq;90;7;3780;mq;mq;mq;99570;mq;mq;-180;mq;mq;mq;mq;274.750000;mq;mq;3.400000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;13.100000;mq;mq;mq;mq;1;mq;3780;7;mq;6060;7;mq;6960;mq;mq;mq;
07117;20240501030000;100800;-10;5;150;4.200000;281.550000;280.050000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100100;mq;mq;-190;mq;mq;mq;mq;mq;mq;mq;6.900000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;3.900000;7.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
