numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20230501000000;101830;-90;6;260;0.700000;283.350000;280.750000;84;20000;1;2;2;75;5;1750;35;20;11;100740;mq;mq;-320;mq;mq;mq;mq;mq;mq;mq;1.200000;2.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;6;1560;5;0;8000;mq;mq;mq;mq;mq;mq;
07168;20230501000000;101770;-60;8;300;2.500000;283.650000;282.450000;92;15150;0;mq;mq;100;8;2250;mq;mq;mq;100340;mq;mq;-290;mq;mq;mq;mq;284.950000;mq;mq;3.400000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230501000000;101710;-90;6;350;1.300000;282.050000;279.150000;82;35880;0;mq;mq;90;7;5400;mq;mq;mq;97520;mq;mq;-330;mq;mq;mq;mq;279.850000;mq;mq;1.600000;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;5400;7;mq;6060;mq;mq;mq;mq;mq;mq;
07190;20230501000000;101660;-70;6;290;1.600000;283.450000;280.550000;82;27430;0;mq;mq;100;8;5460;mq;mq;mq;99840;mq;mq;-370;mq;mq;mq;mq;283.850000;mq;mq;2.000000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20230501000000;102140;10;3;330;5.300000;285.750000;284.850000;94;20000;2;0;mq;10;1;1250;32;20;10;101620;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;7.700000;9.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;8;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230501000000;102030;-50;7;10;1.700000;283.950000;283.450000;97;630;44;mq;mq;mq;1;1250;mq;mq;mq;101710;mq;mq;0;mq;mq;mq;mq;284.250000;mq;mq;2.800000;2.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.800000;1.800000;mq;mq;mq;mq;1;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20230501000000;101910;-50;6;300;1.600000;285.350000;284.750000;96;19860;0;mq;mq;100;8;1750;mq;mq;mq;100560;mq;mq;-130;mq;mq;mq;mq;288.350000;mq;mq;2.400000;2.900000;-10;mq;0.000000;mq;mq;-0.100000;2.000000;2.200000;2.200000;2.200000;mq;mq;mq;mq;3;mq;1860;8;mq;2340;mq;mq;mq;mq;mq;mq;
07255;20230501000000;101870;-50;6;290;1.300000;283.950000;280.850000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99870;mq;mq;-120;mq;mq;mq;mq;284.550000;mq;mq;2.000000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20230501000000;101630;-50;8;320;4.100000;285.550000;281.450000;76;55750;0;mq;mq;100;8;1750;mq;mq;mq;99010;mq;mq;-220;mq;mq;mq;mq;285.650000;mq;mq;5.400000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;5;mq;1860;7;mq;2160;8;mq;4440;mq;mq;mq;
07299;20230501000000;101650;-50;6;230;1.800000;284.450000;282.050000;85;25080;0;mq;mq;100;8;2250;mq;mq;mq;98400;mq;mq;-250;mq;mq;mq;mq;285.650000;mq;mq;2.300000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;2100;8;mq;2820;mq;mq;mq;mq;mq;mq;
07314;20230501000000;102080;-30;8;300;5.300000;286.650000;285.550000;93;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;7.700000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20230501000000;101990;-10;5;300;2.300000;285.650000;284.550000;93;44050;0;mq;mq;100;8;800;mq;mq;mq;100550;mq;mq;30;mq;mq;mq;mq;288.350000;mq;mq;3.700000;3.800000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.400000;0.400000;0.400000;mq;mq;mq;mq;6;mq;750;8;mq;990;mq;8;mq;mq;mq;mq;
07434;20230501000000;101950;-20;5;320;3.200000;284.550000;282.250000;86;28690;0;mq;mq;100;5;1250;mq;mq;mq;97180;mq;mq;120;mq;mq;mq;mq;286.950000;mq;mq;5.000000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;1320;5;mq;1980;7;mq;2400;mq;8;mq;
07460;20230501000000;101890;-30;7;160;0.600000;283.150000;280.250000;82;40780;0;mq;mq;100;8;1250;mq;mq;mq;97930;mq;mq;70;mq;mq;mq;mq;284.350000;mq;mq;1.000000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1470;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230501000000;mq;-10;8;230;0.900000;279.150000;277.450000;89;20000;0;mq;mq;mq;2;3180;mq;mq;mq;92190;92500;805;100;mq;mq;mq;mq;279.550000;mq;mq;1.700000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;3180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20230501000000;101680;-20;6;240;1.000000;286.350000;283.750000;84;15000;1;2;2;90;2;1750;35;27;mq;98830;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;1.600000;2.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;1500;4;3;4100;6;3;5400;mq;mq;mq;
07510;20230501000000;102110;-40;6;300;3.500000;287.350000;284.650000;84;60000;0;mq;mq;100;8;450;mq;mq;mq;101530;mq;mq;200;mq;mq;mq;mq;287.850000;mq;mq;4.800000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230501000000;101970;30;1;300;1.700000;285.350000;283.450000;88;20000;0;mq;mq;mq;5;450;mq;mq;mq;98860;mq;mq;250;mq;mq;mq;mq;287.250000;mq;mq;3.500000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;5;mq;480;5;mq;4260;mq;mq;mq;mq;mq;mq;
07558;20230501000000;101750;-50;7;330;6.800000;283.050000;279.550000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93460;mq;mq;130;mq;mq;mq;mq;282.350000;mq;mq;9.300000;9.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;11.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230501000000;101580;-20;8;340;1.900000;286.750000;282.950000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;180;mq;mq;mq;mq;286.150000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230501000000;mq;70;6;50;1.500000;282.750000;280.550000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91430;mq;mq;90;mq;282.150000;mq;286.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;6.600000;10.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230501000000;102180;-20;6;250;2.500000;286.450000;285.850000;96;9910;0;mq;mq;100;8;450;mq;mq;mq;101470;mq;mq;170;mq;mq;mq;mq;288.050000;mq;mq;3.600000;4.100000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20230501000000;102180;-30;6;280;2.500000;285.350000;283.950000;91;18430;0;mq;mq;100;8;250;mq;mq;mq;97860;mq;mq;130;mq;mq;mq;mq;287.250000;mq;mq;4.100000;4.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;2.400000;3.600000;mq;mq;mq;mq;3;mq;240;8;mq;390;mq;mq;mq;mq;mq;mq;
07627;20230501000000;102100;-40;7;310;2.600000;285.450000;283.850000;90;20000;0;mq;mq;100;8;450;mq;mq;mq;97200;mq;mq;140;mq;mq;mq;mq;288.150000;mq;mq;4.300000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.200000;mq;mq;mq;mq;5;mq;420;5;mq;810;8;mq;1440;mq;mq;mq;
07630;20230501000000;102010;10;1;280;6.900000;287.050000;285.450000;90;17830;0;mq;mq;100;5;450;mq;mq;mq;100220;mq;mq;230;mq;mq;mq;mq;287.750000;mq;mq;10.000000;10.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;1.400000;mq;mq;mq;mq;5;mq;300;8;mq;1860;mq;8;mq;mq;mq;mq;
07643;20230501000000;101580;-10;7;290;2.500000;289.250000;281.750000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;210;mq;mq;mq;mq;286.950000;mq;mq;3.500000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;6.500000;7.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20230501000000;101410;0;0;340;5.200000;289.950000;282.350000;61;57410;0;mq;mq;mq;1;4080;mq;mq;mq;101030;mq;mq;90;mq;mq;mq;mq;287.150000;mq;mq;7.400000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20230501000000;mq;mq;mq;350;1.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;4.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20230501000000;101340;-20;8;330;2.500000;289.050000;287.950000;93;30000;1;2;2;90;7;mq;30;27;mq;101030;mq;mq;20;mq;mq;mq;mq;289.250000;mq;mq;3.400000;3.400000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;5.400000;11.700000;mq;mq;mq;mq;3;3;2600;7;3;3000;mq;mq;mq;mq;mq;mq;
07747;20230501000000;101770;80;3;300;5.000000;290.350000;282.550000;60;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;280;mq;mq;mq;mq;289.050000;mq;mq;8.500000;14.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20230501000000;101210;-50;8;140;0.900000;287.950000;287.150000;95;6120;0;mq;mq;100;8;450;mq;mq;mq;101100;mq;mq;60;mq;mq;mq;mq;289.250000;mq;mq;1.200000;1.200000;-10;mq;0.000000;mq;mq;0.200000;1.000000;4.800000;14.900000;17.500000;mq;mq;mq;mq;6;mq;540;8;mq;1140;mq;mq;mq;mq;mq;mq;
07790;20230501000000;101240;-80;8;300;0.800000;287.150000;286.350000;95;11390;0;mq;mq;100;5;450;mq;mq;mq;101100;mq;mq;-90;mq;mq;mq;mq;289.150000;mq;mq;1.300000;1.300000;-10;mq;0.000000;mq;mq;0.200000;0.200000;5.100000;9.900000;9.900000;mq;mq;mq;mq;5;mq;450;5;mq;1680;7;mq;2760;mq;mq;mq;
61968;20230501000000;101000;110;7;40;0.900000;297.550000;295.950000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;0;mq;296.250000;mq;304.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20230501000000;101470;20;7;mq;mq;297.450000;292.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;160;mq;293.150000;mq;301.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20230501000000;100980;120;6;200;4.400000;299.450000;295.550000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-90;mq;298.150000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20230501000000;101080;-100;6;200;2.600000;293.850000;292.550000;92;15580;0;mq;mq;mq;0;mq;mq;mq;mq;100930;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;3.000000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20230501000000;101410;10;5;340;3.500000;289.850000;289.050000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-390;mq;289.850000;mq;291.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20230501000000;101430;130;0;180;13.000000;275.750000;270.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99620;mq;mq;960;mq;275.650000;mq;284.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20230501000000;100680;-110;8;330;12.900000;283.050000;281.650000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100320;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;16.500000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20230501000000;101040;-160;6;230;5.000000;300.050000;296.550000;81;20000;0;mq;mq;mq;1;800;mq;mq;mq;100960;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;6.600000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20230501000000;102320;110;3;310;7.400000;279.150000;270.250000;53;59810;0;mq;mq;mq;0;mq;mq;mq;mq;102230;mq;mq;190;mq;mq;mq;mq;279.150000;mq;mq;10.800000;13.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20230501000000;101590;90;3;100;5.800000;300.850000;296.450000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;40;mq;299.750000;mq;304.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230501000000;101620;100;3;120;1.600000;300.450000;296.250000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;10;mq;299.350000;mq;306.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230501000000;101610;120;3;120;2.300000;300.150000;296.850000;82;31850;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20230501000000;101650;140;3;150;5.700000;300.450000;296.250000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;50;mq;300.050000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230501000000;101620;130;3;80;1.800000;299.350000;295.650000;80;48810;0;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;40;304.950000;mq;304.950000;mq;mq;mq;mq;2.900000;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20230501000000;101320;190;3;50;1.000000;298.450000;297.250000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;50;mq;296.450000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230501000000;101340;150;3;70;2.700000;300.150000;296.850000;82;28690;0;mq;mq;mq;1;800;mq;mq;mq;101250;mq;mq;30;304.050000;mq;304.050000;mq;300.550000;mq;mq;3.800000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.500000;2.900000;mq;mq;mq;mq;1;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20230501000000;101280;200;3;360;0.600000;299.150000;297.550000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;10;mq;296.450000;mq;305.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.800000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230501000000;mq;mq;mq;30;0.500000;298.550000;297.550000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.850000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20230501000000;99360;60;2;140;6.200000;256.950000;247.950000;42;25000;2;1;1;40;1;3500;30;27;11;98790;mq;mq;mq;255.850000;mq;258.350000;mq;mq;mq;mq;mq;15.900000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;3000;3;0;6300;mq;mq;mq;mq;mq;mq;
07005;20230501030000;101720;-90;6;270;3.800000;283.150000;282.350000;95;1450;10;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;-510;mq;mq;mq;mq;281.750000;mq;mq;5.600000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230501030000;101620;-140;6;250;2.800000;284.250000;282.550000;89;3080;10;mq;mq;90;7;1750;mq;mq;mq;101050;mq;mq;-630;mq;mq;mq;mq;284.850000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1800;7;mq;2160;7;mq;2520;mq;mq;mq;
07020;20230501030000;101880;-90;6;300;3.300000;283.550000;283.050000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101770;mq;mq;-150;mq;mq;mq;mq;mq;mq;mq;4.700000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20230501030000;101880;-110;6;280;3.500000;284.250000;283.750000;97;2410;10;mq;mq;100;8;150;mq;mq;mq;101070;mq;mq;-240;mq;mq;mq;mq;286.350000;mq;mq;5.100000;7.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20230501030000;101810;-80;6;290;2.700000;283.250000;282.050000;92;3120;10;mq;mq;100;3;250;mq;mq;mq;99910;mq;mq;-360;mq;mq;mq;mq;284.650000;mq;mq;4.900000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;240;3;mq;1020;8;mq;1740;mq;mq;mq;
07072;20230501030000;101620;-130;6;300;1.300000;282.950000;281.250000;89;20000;0;mq;mq;100;8;1750;mq;mq;mq;100470;mq;mq;-480;mq;mq;mq;mq;282.750000;mq;mq;1.700000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1800;8;mq;2100;mq;mq;mq;mq;mq;mq;
07110;20230501030000;102100;-90;6;270;1.600000;283.850000;283.250000;96;5840;0;mq;mq;100;8;150;mq;mq;mq;100910;mq;mq;0;mq;mq;mq;mq;281.250000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;150;5;mq;360;8;mq;840;mq;mq;mq;
07117;20230501030000;102020;-100;6;240;3.100000;284.150000;283.350000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;5.000000;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
