numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07591;20241201000000;mq;30;8;50;4.000000;272.450000;269.050000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92530;92500;877;10;mq;271.150000;mq;283.250000;mq;mq;mq;5.800000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20241201000000;102370;-80;6;80;1.900000;280.450000;280.450000;100;3340;10;mq;mq;mq;0;mq;mq;mq;mq;101640;mq;mq;-320;mq;mq;mq;mq;281.750000;mq;mq;2.400000;2.800000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20241201000000;102470;-40;8;190;4.400000;283.150000;278.350000;72;47090;0;mq;mq;mq;0;mq;mq;mq;mq;98100;mq;mq;-250;mq;mq;mq;mq;277.850000;mq;mq;5.200000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20241201000000;102600;60;8;270;0.900000;278.550000;277.950000;96;20000;0;mq;mq;0;0;mq;mq;mq;mq;97550;mq;mq;-240;mq;276.850000;mq;292.350000;280.850000;mq;mq;1.800000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20241201000000;102560;-40;8;190;2.900000;281.250000;280.350000;94;10230;0;mq;mq;mq;0;mq;mq;mq;mq;100720;mq;mq;-130;mq;mq;mq;mq;279.850000;mq;mq;5.400000;5.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20241201000000;102740;0;0;350;2.300000;278.650000;276.950000;89;18960;0;mq;mq;mq;0;mq;mq;mq;mq;102640;mq;mq;0;mq;mq;mq;mq;279.150000;mq;mq;3.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20241201000000;102760;-10;6;180;1.700000;280.950000;279.550000;91;13170;0;mq;mq;mq;4;1250;mq;mq;mq;102360;mq;mq;60;mq;mq;mq;mq;279.450000;mq;mq;2.400000;2.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20241201000000;mq;mq;mq;60;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.300000;5.000000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20241201000000;102760;-70;6;330;4.300000;281.550000;277.550000;76;30000;2;0;0;0;0;mq;30;20;10;102440;mq;mq;50;mq;mq;mq;mq;280.250000;mq;mq;5.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20241201000000;102700;-20;8;330;1.000000;285.550000;283.650000;88;58590;0;mq;mq;100;8;450;mq;mq;mq;102160;mq;mq;-10;mq;mq;mq;mq;285.250000;mq;mq;1.600000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;480;8;mq;990;mq;mq;mq;mq;mq;mq;
07761;20241201000000;102590;-60;8;30;4.000000;280.850000;277.650000;80;48680;0;mq;mq;mq;1;1750;mq;mq;mq;102480;mq;mq;160;mq;mq;mq;mq;280.450000;mq;mq;6.200000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20241201000000;102670;-110;8;210;2.500000;278.650000;274.750000;76;51140;0;mq;mq;mq;0;mq;mq;mq;mq;102520;mq;mq;-10;mq;mq;mq;mq;281.850000;mq;mq;3.700000;5.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20241201000000;100990;140;6;230;7.100000;mq;mq;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-120;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20241201000000;101090;130;6;190;7.600000;300.650000;294.450000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;-50;mq;298.150000;mq;304.950000;mq;mq;mq;mq;13.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20241201000000;101370;180;6;150;4.600000;297.550000;291.050000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-200;mq;297.450000;mq;302.750000;mq;mq;mq;mq;8.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20241201000000;101120;110;6;100;5.100000;299.750000;296.250000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-70;mq;298.550000;mq;304.750000;mq;mq;mq;mq;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20241201000000;101310;-80;6;120;3.500000;296.350000;291.250000;73;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101160;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;4.800000;6.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20241201000000;101490;150;6;290;6.500000;289.950000;289.150000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;-580;mq;285.550000;mq;294.450000;mq;mq;mq;mq;10.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20241201000000;100740;10;2;350;1.700000;276.450000;276.450000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98950;mq;mq;1270;mq;275.950000;mq;278.650000;mq;mq;mq;mq;2.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20241201000000;98350;-20;8;330;11.800000;280.850000;278.450000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97990;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.500000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20241201000000;100990;-130;6;230;5.700000;299.750000;297.050000;85;20000;0;mq;mq;100;1;800;mq;mq;mq;100910;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;7.900000;10.800000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;9.900000;9.900000;mq;mq;mq;mq;1;mq;960;7;mq;3240;8;mq;5400;mq;mq;mq;
71805;20241201000000;100820;140;1;290;3.100000;274.750000;273.150000;89;19340;0;mq;mq;mq;0;mq;mq;mq;mq;100730;mq;mq;620;mq;mq;mq;mq;276.350000;mq;mq;4.200000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;2.200000;3.200000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20241201000000;101490;130;3;80;7.900000;301.250000;293.050000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;-50;mq;300.650000;mq;303.650000;mq;mq;mq;mq;10.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20241201000000;101510;170;3;90;3.000000;299.850000;295.650000;78;36640;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20241201000000;101470;150;3;110;8.300000;301.350000;296.050000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-50;mq;298.950000;mq;302.950000;mq;mq;mq;10.200000;11.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.600000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20241201000000;101420;150;3;90;3.300000;300.050000;295.850000;78;50780;0;mq;mq;mq;5;800;mq;mq;mq;101330;mq;mq;-50;304.350000;mq;304.350000;mq;mq;mq;mq;5.900000;5.900000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.200000;2.200000;6.400000;mq;mq;mq;mq;4;mq;900;5;mq;1170;mq;mq;mq;mq;mq;mq;
81401;20241201000000;101200;170;2;0;0.000000;297.850000;296.650000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;-90;mq;296.250000;mq;305.350000;mq;mq;mq;1.700000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20241201000000;101220;140;1;70;1.500000;300.350000;297.650000;85;27960;0;mq;mq;100;1;800;mq;mq;mq;101130;mq;mq;-110;304.750000;mq;304.750000;mq;301.050000;mq;mq;2.200000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;660;8;mq;3240;mq;mq;mq;mq;mq;mq;
81415;20241201000000;101220;mq;mq;40;0.900000;297.650000;297.150000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;2.100000;2.600000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20241201000000;99360;110;3;20;3.600000;271.850000;258.350000;31;25000;2;1;1;0;mq;mq;mq;mq;mq;98830;mq;mq;mq;265.250000;mq;271.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20241201030000;102240;-150;6;140;5.700000;277.450000;275.750000;89;17860;0;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;-460;mq;mq;mq;mq;277.050000;mq;mq;7.900000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20241201030000;102370;-140;6;150;5.200000;277.350000;275.250000;86;13220;0;mq;mq;100;8;450;mq;mq;mq;101780;mq;mq;-440;mq;mq;mq;mq;277.450000;mq;mq;7.400000;7.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20241201030000;101690;-190;6;170;10.300000;284.850000;284.050000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101580;mq;mq;-690;mq;mq;mq;mq;mq;mq;mq;15.500000;17.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20241201030000;102010;-150;8;150;5.300000;283.550000;282.650000;94;16080;0;mq;mq;100;8;1750;mq;mq;mq;101190;mq;mq;-580;mq;mq;mq;mq;281.650000;mq;mq;7.800000;9.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1980;8;mq;2340;mq;mq;mq;mq;mq;mq;
07037;20241201030000;102270;-160;8;140;5.300000;276.050000;276.050000;100;160;45;mq;mq;101;9;30;mq;mq;mq;100310;mq;mq;-460;mq;mq;mq;mq;279.850000;mq;mq;7.800000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20241201030000;102620;-110;6;130;5.100000;272.850000;272.550000;98;1690;10;mq;mq;100;8;80;mq;mq;mq;101410;mq;mq;-350;mq;mq;mq;mq;273.450000;mq;mq;7.500000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20241201030000;101520;-220;6;180;7.400000;287.050000;286.550000;97;13390;0;mq;mq;100;8;150;mq;mq;mq;100350;mq;mq;-850;mq;mq;mq;mq;284.950000;mq;mq;11.400000;12.800000;-10;2;0.000000;mq;mq;2.600000;3.000000;6.600000;6.600000;6.800000;mq;mq;mq;mq;8;mq;180;mq;9;mq;mq;mq;mq;mq;mq;mq;
07117;20241201030000;101580;-200;6;170;4.600000;287.050000;285.450000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-820;mq;mq;mq;mq;mq;mq;mq;9.000000;10.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
